OBJECTID,NAME,MUNI_TYPE,MUNITYCODE,COUNTY,GNIS_ID,FIPS_CODE,SWIS,POP1990,POP2000,POP2010,POP2020,DOS_LL,DOSLL_DATE,MAP_SYMBOL,CALC_SQ_MI,DATEMOD
550,Mentz,town,2,Cayuga,979209,3601146602,053800,2453,2446,2378,2114,,,T,17.15278538,2018/02/23 00:00:00+00
551,Meredith,town,2,Delaware,979210,3602546624,124400,1513,1588,1529,1484,,,T,59.21683252,2018/10/26 00:00:00+00
552,Mexico,town,2,Oswego,979211,3607546822,353400,5050,5181,5197,5259,,,T,46.35413456,2018/03/12 00:00:00+00
553,Middleburgh,town,2,Schoharie,979212,3609546855,433800,3296,3515,3746,3112,,,T,50.19264264,2017/11/27 00:00:00+00
554,Middlebury,town,2,Wyoming,979213,3612146877,563800,1532,1508,1441,1339,,,T,35.70632948,2017/12/12 00:00:00+00
555,Middlefield,town,2,Otsego,979214,3607746910,363800,2231,2249,2114,1882,,,T,65.35651696,2018/02/13 00:00:00+00
556,Middlesex,town,2,Yates,979215,3612347020,572800,1249,1345,1495,1377,,,T,34.13215749,
557,Middletown,city,1,Orange,979217,3607147042,330900,24160,25388,28086,30345,<Null>,,1,5.14349798,2017/10/25 00:00:00+00
558,Middletown,town,2,Delaware,979216,3602547031,124600,3406,4051,3750,3336,,,T,97.3333317,2018/10/26 00:00:00+00
559,Milan,town,2,Dutchess,979218,3602747207,133600,1895,4559,2370,2245,,,T,36.53853243,2010/08/12 00:00:00+00
560,Milford,town,2,Otsego,979219,3607747240,364000,2845,2938,3044,2827,,,T,47.2384445,2018/02/13 00:00:00+00
561,Milo,town,2,Yates,979220,3612347504,573000,7023,7026,7006,6803,,,T,44.30970224,
562,Milton,town,2,Saratoga,979221,3609147537,414200,14658,17103,18575,18800,,,T,35.78324524,2017/11/10 00:00:00+00
563,Mina,town,2,Chautauqua,979222,3601347592,065200,1129,1176,1106,1007,,,T,36.43768099,2019/04/26 00:00:00+00
564,Minden,town,2,Montgomery,979223,3605747614,273000,4474,4202,4297,4166,,,T,51.37424676,2018/02/01 00:00:00+00
565,Minerva,town,2,Essex,979224,3603147669,153400,758,796,809,773,,,T,158.74612264,
566,Minetto,town,2,Oswego,979225,3607547691,353600,1822,1663,1659,1643,,,T,6.0026986,
567,Minisink,town,2,Orange,979226,3607147713,333800,2981,3585,4490,4621,,,T,23.11353621,2019/10/04 00:00:00+00
568,Mohawk,town,2,Montgomery,979227,3605747834,273200,3976,3902,3844,3572,,,T,35.39233637,
569,Moira,town,2,Franklin,979228,3603347933,165000,2684,2857,2934,2916,,,T,45.16058992,2018/07/24 00:00:00+00
570,Monroe,town,2,Orange,979229,3607147999,334000,23035,31407,39912,21387,,,T,19.75771648,2019/06/19 00:00:00+00
571,Montague,town,2,Lewis,979230,3604948032,234200,47,108,78,97,,,T,63.84707793,2018/11/08 00:00:00+00
572,Montezuma,town,2,Cayuga,979231,3601148131,054000,1280,1431,1277,1177,,,T,18.73179904,2018/02/23 00:00:00+00
573,Montgomery,town,2,Orange,979232,3607148153,334200,18501,20891,22606,23322,,,T,51.16049898,2017/10/25 00:00:00+00
574,Montour,town,2,Schuyler,979233,3609748186,442800,2528,2446,2308,2323,,,T,18.45368783,2018/11/13 00:00:00+00
575,Mooers,town,2,Clinton,979234,3601948252,093800,2995,3404,3592,3467,,,T,87.68390061,2018/12/07 00:00:00+00
576,Moravia,town,2,Cayuga,979235,3601148307,054200,3871,4040,3626,3323,,,T,29.70139978,2018/02/23 00:00:00+00
577,Moreau,town,2,Saratoga,979236,3609148318,414400,13022,13826,14728,16202,,,T,43.62964738,
578,Morehouse,town,2,Hamilton,979237,3604148340,203400,106,151,86,92,,,T,194.4522852,
579,Moriah,town,2,Essex,979238,3603148428,153600,4884,4879,4798,4716,,,T,72.30072043,
580,Morris,town,2,Otsego,979239,3607748494,364200,1787,1867,1878,1735,,,T,39.0577916,2018/02/13 00:00:00+00
581,Morristown,town,2,St Lawrence,979240,3608948582,406000,2019,2050,1974,2082,,,T,59.65835412,2018/11/19 00:00:00+00
582,Mount Hope,town,2,Orange,979241,3607148857,334400,5971,6639,7018,6537,,,T,25.4852355,2017/10/25 00:00:00+00
583,Mount Kisco,town,2,Westchester,979242,3611948895,555600,9108,9983,10877,10959,,,T,3.08522104,
584,Mount Morris,town,2,Livingston,979243,3605148956,243600,4633,4567,4465,4435,,,T,50.12117715,2018/01/25 00:00:00+00
585,Mount Pleasant,town,2,Westchester,979244,3611949011,553400,40590,43221,43724,44436,,,T,32.78155309,2021/10/08 00:00:00+00
586,Mount Vernon,city,1,Westchester,979245,3611949121,550800,67153,68381,67292,73893,,,2,4.39711803,2005/12/27 00:00:00+00
587,Murray,town,2,Orleans,979246,3607349286,343200,4921,6259,4988,4796,,,T,31.14894061,2018/02/12 00:00:00+00
588,Nanticoke,town,2,Broome,979247,3600749396,034000,1846,1790,1672,1581,,,T,24.31579758,2017/10/10 00:00:00+00
589,Naples,town,2,Ontario,979248,3606949440,323800,2559,2441,2502,2403,,,T,39.76365327,2018/02/08 00:00:00+00
590,Napoli,town,2,Cattaraugus,979249,3600949462,046200,1102,1159,1248,1171,,,T,36.68230206,
591,Nassau,town,2,Rensselaer,979250,3608349517,383000,4989,4818,4789,4545,,,T,45.33958696,2017/11/10 00:00:00+00
592,Nelson,town,2,Madison,979251,3605349770,254200,1892,1964,1980,1890,,,T,44.08117404,2018/03/09 00:00:00+00
593,Neversink,town,2,Sullivan,979252,3610549847,484200,2951,3553,3557,3366,,,T,85.83402532,2018/11/26 00:00:00+00
594,New Albion,town,2,Cattaraugus,979253,3600949880,046400,1978,2068,1972,1981,,,T,36.27096608,
595,New Baltimore,town,2,Greene,979255,3603949935,194200,3371,3417,3370,3226,3-2012,2013/12/27 00:00:00+00,T,43.05106709,2017/06/21 00:00:00+00
596,New Berlin,town,2,Chenango,979256,3601749957,083800,3046,2803,2682,2525,,,T,46.52794022,
597,New Bremen,town,2,Lewis,979257,3604950001,234400,2526,2722,2706,2785,,,T,55.87497505,2018/11/08 00:00:00+00
598,New Castle,town,2,Westchester,979260,3611950078,553600,16648,17491,17569,18311,11-2011,2011/09/01 00:00:00+00,T,23.45218012,
599,New Hartford,town,2,Oneida,979264,3606550309,304800,21640,21172,22166,21874,,,T,25.51280044,2017/10/06 00:00:00+00
600,New Haven,town,2,Oswego,979265,3607550342,353800,2778,2930,2856,2931,,,T,31.16214482,2018/03/12 00:00:00+00
601,New Hudson,town,2,Allegany,979266,3600350375,026200,715,736,781,792,,,T,36.41605869,2017/08/01 00:00:00+00
602,New Lebanon,town,2,Columbia,979267,3602150452,104800,2379,2454,2305,2514,,,T,35.94861521,2018/01/22 00:00:00+00
603,New Lisbon,town,2,Otsego,979268,3607750485,364400,996,1116,1114,1084,,,T,44.77022726,
604,New Paltz,town,2,Ulster,979269,3611150562,513800,11388,12830,14003,14407,,,T,34.04747083,2018/10/09 00:00:00+00
605,New Rochelle,city,1,Westchester,979271,3611950617,551000,67265,72182,77062,79726,,,1,13.69579167,2021/10/12 00:00:00+00
606,New Scotland,town,2,Albany,979272,3600150672,013400,9139,8626,8648,9096,,,T,58.45083407,2017/11/10 00:00:00+00
607,New Windsor,town,2,Orange,979274,3607150848,334800,22937,22866,25244,27805,<Null>,,T,36.65771451,2017/10/25 00:00:00+00
608,New York,city,1,"New York, Bronx, Kings, Richmond, Queens",2395220,3608151000,650000,7322564,8008278,8175133,8804190,,,3,470.31675434,2019/10/04 00:00:00+00
609,Newark Valley,town,2,Tioga,979254,3610749913,492600,4189,4097,3946,3642,,,T,50.53367656,2017/09/01 00:00:00+00
610,Newburgh,town,2,Orange,979259,3607150045,334600,24058,27568,29801,31985,,,T,47.2304063,2017/10/25 00:00:00+00
611,Newburgh,city,1,Orange,979258,3607150034,331100,26454,28259,28866,28856,,,1,4.28994323,2017/10/25 00:00:00+00
612,Newcomb,town,2,Essex,979261,3603150144,153800,544,481,436,418,,,T,231.9077978,2018/07/24 00:00:00+00
613,Newfane,town,2,Niagara,979262,3606350232,292800,8996,9657,9666,9304,,,T,52.13633495,
614,Newfield,town,2,Tompkins,979263,3610950254,503400,4867,5108,5179,5126,,,T,59.10758914,2018/11/28 00:00:00+00
615,Newport,town,2,Herkimer,979270,3604350584,213800,2148,2192,2302,2140,,,T,32.26804498,2017/06/28 00:00:00+00
616,Newstead,town,2,Erie,979273,3602950716,145600,7440,8404,8594,8689,,,T,52.89242776,2017/10/30 00:00:00+00
617,Niagara,town,2,Niagara,979275,3606351033,293000,9880,8978,8378,7903,,,T,9.42070718,2018/02/01 00:00:00+00
618,Niagara Falls,city,1,Niagara,979276,3606351055,291100,61840,55593,50193,48671,,,1,16.86015591,2018/02/01 00:00:00+00
619,Nichols,town,2,Tioga,979277,3610751121,492800,2525,2584,2525,2347,,,T,34.52148586,2019/04/26 00:00:00+00
620,Niles,town,2,Cayuga,979278,3601151198,054400,1194,1208,1194,1137,,,T,43.28681599,2018/02/23 00:00:00+00
621,Niskayuna,town,2,Schenectady,979279,3609351264,422400,19048,20295,21781,23278,,,T,15.08886935,2018/11/08 00:00:00+00
622,Norfolk,town,2,St Lawrence,979280,3608951330,406200,4258,4565,4668,4453,,,T,57.76244754,2018/11/14 00:00:00+00
623,North Castle,town,2,Westchester,979282,3611951693,553800,10061,10849,11841,12408,,,T,26.13687376,
624,North Collins,town,2,Erie,979283,3602951803,145800,3502,3376,3523,3504,,,T,43.09704764,
625,North Dansville,town,2,Livingston,979284,3605151869,243800,5783,5738,5538,5321,,,T,9.8486646,2018/01/25 00:00:00+00
626,North East,town,2,Dutchess,979285,3602751891,133800,2918,3002,3031,2971,,,T,43.62248292,2017/07/07 00:00:00+00
627,North Elba,town,2,Essex,979286,3603151935,154000,7870,8661,8957,7480,,,T,156.19203629,2018/07/24 00:00:00+00
628,North Greenbush,town,2,Rensselaer,979287,3608352100,383200,10891,10805,12075,13292,,,T,18.86603912,2017/11/10 00:00:00+00
629,North Harmony,town,2,Chautauqua,979288,3601352155,065400,2301,2521,2267,2192,,,T,45.18276862,
630,North Hempstead,town,2,Nassau,979289,3605953000,282200,211393,222611,226322,237639,,,T,72.17438552,2021/10/08 00:00:00+00
631,North Hudson,town,2,Essex,979290,3603153077,154200,266,266,240,250,,,T,187.13245667,
632,North Norwich,town,2,Chenango,979291,3601753297,084000,1998,1966,1783,1664,,,T,28.2427386,
633,North Salem,town,2,Westchester,979292,3611953517,554000,4725,5173,5104,5243,,,T,23.2027042,
634,North Tonawanda,city,1,Niagara,979293,3606353682,291200,34989,33262,31568,30496,,,1,10.86760705,2017/10/30 00:00:00+00
635,Northampton,town,2,Fulton,979281,3603551407,173200,2705,2760,2670,2472,,,T,34.6650153,
636,Northumberland,town,2,Saratoga,979294,3609153737,414600,3645,4603,5087,5242,,,T,32.92799385,
637,Norway,town,2,Herkimer,979295,3604353968,214000,663,711,762,740,,,T,35.74230584,2017/06/28 00:00:00+00
638,Norwich,city,1,Chenango,979296,3601753979,081100,7613,7355,7190,7051,,,1,2.06373017,2018/10/03 00:00:00+00
639,Norwich,town,2,Chenango,979297,3601753990,084200,4084,3836,3998,3599,,,T,42.07777238,2018/10/03 00:00:00+00
640,Nunda,town,2,Livingston,979298,3605154089,244000,2931,3017,3064,2688,,,T,37.17461825,2018/01/25 00:00:00+00
641,Oakfield,town,2,Genesee,979299,3603754166,183800,3312,3203,3250,3145,,,T,24.0576686,2017/12/22 00:00:00+00
642,Ogden,town,2,Monroe,979300,3605554474,263800,16912,18492,19856,20270,,,T,36.74877253,2017/06/13 00:00:00+00
643,Ogdensburg,city,1,St Lawrence,979301,3608954485,401200,13521,12364,11128,10064,,,1,8.04295769,2018/11/19 00:00:00+00
644,Ohio,town,2,Herkimer,979302,3604354507,214200,880,922,1002,962,,,T,306.79144151,2017/06/28 00:00:00+00
645,Olean,town,2,Cattaraugus,979306,3600954727,046600,1999,2029,1963,1881,,,T,29.67503252,2019/04/26 00:00:00+00
646,Olean,city,1,Cattaraugus,979305,3600954716,041200,16946,15347,14452,13937,,,1,6.17222332,2004/12/30 00:00:00+00
647,Olive,town,2,Ulster,979307,3611154749,514000,4086,4579,4419,4226,,,T,65.68295008,2018/10/09 00:00:00+00
648,Oneida,city,1,Madison,979308,3605354837,251200,10850,10987,11393,10329,,,1,22.13938452,2018/03/09 00:00:00+00
649,Oneonta,town,2,Otsego,979310,3607754892,364600,4963,4994,5229,5065,,,T,33.155761,2020/05/19 00:00:00+00
650,Oneonta,city,1,Otsego,979309,3607754881,361200,13954,13292,13901,13079,,,1,4.35229439,2018/02/13 00:00:00+00
651,Onondaga,town,2,Onondaga,979311,3606754958,314200,18396,21063,23101,22937,,,T,62.19082592,2018/03/23 00:00:00+00
652,Ontario,town,2,Wayne,979313,3611755013,543400,8560,9778,10136,10446,,,T,32.57747849,2018/09/12 00:00:00+00
653,Oppenheim,town,2,Fulton,979314,3603555101,173400,1848,1774,1924,1751,,,T,56.35343636,2017/01/27 00:00:00+00
654,Orange,town,2,Schuyler,979315,3609755156,443000,1561,1752,1609,1408,,,T,54.47938691,2018/11/13 00:00:00+00
655,Orangetown,town,2,Rockland,979316,3608755211,392400,46742,47711,49212,48655,,,T,31.43086393,2019/10/04 00:00:00+00
656,Orangeville,town,2,Wyoming,979317,3612155222,564000,1115,1301,1355,1283,,,T,35.66539782,
657,Orchard Park,town,2,Erie,979318,3602955277,146000,24632,27637,29054,29686,,,T,38.57391377,
658,Orleans,town,2,Jefferson,979319,3604555398,224600,2248,2465,2789,2788,,,T,77.6401119,2018/11/06 00:00:00+00
659,Orwell,town,2,Oswego,979320,3607555453,354000,1171,1254,1167,1077,,,T,41.39229788,
660,Osceola,town,2,Lewis,979321,3604955497,234600,239,265,229,243,,,T,88.47431454,2018/11/08 00:00:00+00
661,Ossian,town,2,Livingston,979322,3605155508,244200,797,751,789,724,,,T,39.70792942,2018/01/25 00:00:00+00
662,Ossining,town,2,Westchester,979323,3611955541,554200,34124,36534,37674,40061,,,T,15.53815712,
663,Oswegatchie,town,2,St Lawrence,979324,3608955563,406400,4036,4370,4397,4158,,,T,71.22469378,2018/11/19 00:00:00+00
664,Oswego,town,2,Oswego,979326,3607555585,354200,8027,7287,7984,7914,,,T,27.55690979,
665,Oswego,city,1,Oswego,979325,3607555574,351200,19195,17954,18142,16921,,,1,11.32037747,2005/02/09 00:00:00+00
666,Otego,town,2,Otsego,979327,3607755629,364800,3128,3183,3115,2756,,,T,45.55576134,2018/02/13 00:00:00+00
667,Otisco,town,2,Onondaga,979328,3606755651,314400,2255,2561,2541,2368,,,T,31.10314117,2018/03/23 00:00:00+00
668,Otsego,town,2,Otsego,979329,3607755695,365000,3932,3904,3900,3641,,,T,57.41037211,2018/02/13 00:00:00+00
669,Otselic,town,2,Chenango,979330,3601755717,084400,990,1001,1054,859,,,T,37.95627697,2018/03/09 00:00:00+00
670,Otto,town,2,Cattaraugus,979331,3600955783,046800,777,831,808,777,,,T,32.30213802,
671,Ovid,town,2,Seneca,979332,3609955827,452800,2306,2757,2311,2847,,,T,38.80494064,2018/11/13 00:00:00+00
672,Owasco,town,2,Cayuga,979333,3601155871,054600,3490,3755,3793,3552,,,T,23.46403833,2018/02/23 00:00:00+00
673,Owego,town,2,Tioga,979334,3610755893,493000,21279,20365,19883,18777,,,T,105.63786886,2019/04/26 00:00:00+00
674,Oxford,town,2,Chenango,979335,3601755959,084600,4075,3992,3901,3614,,,T,60.42400219,
675,Oyster Bay,town,2,Nassau,979336,3605956000,282400,292657,293925,293214,301332,,,T,170.4835191,2021/10/08 00:00:00+00
676,Palatine,town,2,Montgomery,979337,3605756099,273400,2787,3070,3240,3189,,,T,41.75472732,
677,Palermo,town,2,Oswego,979338,3607556154,354400,3582,3686,3664,3470,,,T,40.79868236,
678,Palm Tree,town,2,Orange,2791540,3607156185,336000,,,,32954,,,T,1.48232233,2019/06/19 00:00:00+00
679,Palmyra,town,2,Wayne,979339,3611756198,543600,7690,7672,7975,7403,,,T,33.66038267,
680,Pamelia,town,2,Jefferson,979340,3604556209,224800,2811,2897,3160,3343,,,T,35.49892466,2018/11/06 00:00:00+00
681,Paris,town,2,Oneida,979341,3606556330,305000,4414,4609,4411,4332,,,T,31.4994393,2017/06/28 00:00:00+00
682,Parish,town,2,Oswego,979342,3607556352,354600,2425,2694,2558,2398,,,T,41.89883357,
683,Parishville,town,2,St Lawrence,979343,3608956374,406600,1901,2049,2153,2038,,,T,101.41193452,2018/11/19 00:00:00+00
684,Parma,town,2,Monroe,979344,3605556561,264000,13873,14822,15633,16217,,,T,42.13921933,2017/06/13 00:00:00+00
685,Patterson,town,2,Putnam,979345,3607956748,372400,8679,11306,12023,11541,,,T,32.66889444,2010/08/12 00:00:00+00
686,Pavilion,town,2,Genesee,979346,3603756792,184000,2327,2467,2495,2290,,,T,35.74140313,2017/12/20 00:00:00+00
687,Pawling,town,2,Dutchess,979347,3602756825,134000,5947,7521,8463,8012,,,T,45.23528961,2010/08/12 00:00:00+00
688,Peekskill,city,1,Westchester,979348,3611956979,551200,19536,22441,23583,25431,,,1,5.473604,
689,Pelham,town,2,Westchester,979349,3611957012,554400,11903,11866,12396,13078,,,T,2.20980431,2021/10/12 00:00:00+00
690,Pembroke,town,2,Genesee,979350,3603757078,184200,4232,4530,4292,4264,,,T,41.87759413,2017/12/12 00:00:00+00
691,Pendleton,town,2,Niagara,979351,3606357111,293200,5010,6050,6397,7035,,,T,27.42485123,
692,Penfield,town,2,Monroe,979352,3605557144,264200,30219,34645,36242,39438,,,T,37.96011084,2017/06/13 00:00:00+00
693,Perinton,town,2,Monroe,979353,3605557221,264400,43015,46090,46462,47479,,,T,34.53492716,2020/07/15 00:00:00+00
694,Perry,town,2,Wyoming,979354,3612157254,564200,5353,6654,4616,5832,,,T,36.64147507,
695,Perrysburg,town,2,Cattaraugus,979355,3600957298,047000,1838,1771,1626,1518,,,T,34.57794341,2017/08/01 00:00:00+00
696,Persia,town,2,Cattaraugus,979356,3600957331,047200,2530,2512,2404,2207,,,T,21.14354475,
697,Perth,town,2,Fulton,979357,3603557353,173600,3377,3638,3646,3584,,,T,26.12765732,
698,Peru,town,2,Clinton,979358,3601957375,094000,6254,6370,6998,6772,,,T,92.77504702,2018/12/07 00:00:00+00
699,Petersburgh,town,2,Rensselaer,979359,3608357441,383400,1461,1563,1525,1372,,,T,41.6765148,2017/11/10 00:00:00+00
700,Pharsalia,town,2,Chenango,979360,3601757507,084800,735,542,593,516,,,T,39.13727253,
701,Phelps,town,2,Ontario,979361,3606957529,324000,6749,7017,7072,6637,,,T,65.08303293,2018/02/08 00:00:00+00
702,Philadelphia,town,2,Jefferson,979362,3604557562,225000,2136,2140,1947,1975,,,T,37.62560152,2018/11/06 00:00:00+00
703,Philipstown,town,2,Putnam,979363,3607957584,372600,9242,9422,9662,9831,,,T,51.8841811,2018/11/08 00:00:00+00
704,Piercefield,town,2,St Lawrence,979364,3608957716,406800,285,305,310,282,,,T,111.96487773,2018/11/19 00:00:00+00
705,Pierrepont,town,2,St Lawrence,979365,3608957771,407000,2375,2674,2589,2523,,,T,61.15134533,2018/11/19 00:00:00+00
706,Pike,town,2,Wyoming,979366,3612157826,564400,1081,1086,1114,975,,,T,31.23265145,
707,Pinckney,town,2,Lewis,979367,3604957925,234800,323,319,329,313,,,T,41.12040902,2018/11/08 00:00:00+00
708,Pine Plains,town,2,Dutchess,979368,3602758156,134200,2287,2569,2473,2218,,,T,31.11397387,2010/08/12 00:00:00+00
709,Pitcairn,town,2,St Lawrence,979369,3608958266,407200,751,783,846,790,,,T,58.96182438,2018/11/19 00:00:00+00
710,Pitcher,town,2,Chenango,979370,3601758288,085000,751,848,803,667,,,T,28.47307581,2018/07/18 00:00:00+00
711,Pittsfield,town,2,Otsego,979371,3607758343,365200,1116,1295,1366,1312,,,T,37.83704922,2018/02/13 00:00:00+00
712,Pittsford,town,2,Monroe,979372,3605558365,264600,24497,27219,29405,30617,,,T,23.40220996,2020/07/15 00:00:00+00
713,Pittstown,town,2,Rensselaer,979373,3608358398,383600,5468,5644,5735,5540,,,T,64.84001683,2017/11/10 00:00:00+00
714,Plainfield,town,2,Otsego,979374,3607758420,365400,850,986,915,922,,,T,29.50669017,2018/03/09 00:00:00+00
715,Plattekill,town,2,Ulster,979375,3611158552,514200,8891,9892,10499,10424,,,T,35.74485946,2018/10/09 00:00:00+00
716,Plattsburgh,city,1,Clinton,979376,3601958574,091300,21255,18816,19989,19841,,,1,7.51600793,2018/12/07 00:00:00+00
717,Plattsburgh,town,2,Clinton,979377,3601958585,094200,17231,11190,11870,11886,<Null>,,T,67.52776683,2018/12/07 00:00:00+00
718,Pleasant Valley,town,2,Dutchess,979378,3602758695,134400,8063,9066,9672,9799,,,T,33.11431015,2010/08/12 00:00:00+00
719,Plymouth,town,2,Chenango,979379,3601758772,085200,1704,2049,1804,1619,,,T,42.42423429,
720,Poestenkill,town,2,Rensselaer,979380,3608358805,383800,3809,4054,4530,4322,,,T,32.37248565,2017/11/10 00:00:00+00
721,Poland,town,2,Chautauqua,979381,3601358926,065600,2604,2467,2356,2214,,,T,36.84116664,2017/08/01 00:00:00+00
722,Pomfret,town,2,Chautauqua,979382,3601358981,065800,14224,14703,14965,13035,,,T,44.27448374,
723,Pompey,town,2,Onondaga,979383,3606759036,314600,5317,6159,7080,7080,,,T,66.47533958,2018/03/23 00:00:00+00
724,Port Jervis,city,1,Orange,979387,3607159388,331300,9060,8860,8828,8775,,,1,2.73824103,2019/10/04 00:00:00+00
725,Portage,town,2,Livingston,979385,3605159179,244400,893,859,884,763,,,T,26.59793562,2018/09/20 00:00:00+00
726,Porter,town,2,Niagara,979386,3606359267,293400,7110,6920,6771,6513,,,T,33.61812249,2010/08/24 00:00:00+00
727,Portland,town,2,Chautauqua,979388,3601359421,066000,4832,5502,4827,4309,,,T,34.26199586,
728,Portville,town,2,Cattaraugus,979389,3600959509,047400,4397,3952,3730,3504,,,T,36.10870984,2019/04/26 00:00:00+00
729,Potsdam,town,2,St Lawrence,979390,3608959575,407400,16822,15957,16041,14901,,,T,103.41107568,2018/11/14 00:00:00+00
730,Potter,town,2,Yates,979391,3612359597,573200,1617,1830,1865,1858,,,T,37.24941187,
731,Poughkeepsie,town,2,Dutchess,979393,3602759652,134600,40143,42777,43341,45471,,,T,31.27604834,2010/08/12 00:00:00+00
732,Poughkeepsie,city,1,Dutchess,979392,3602759641,131300,28844,29871,32736,31577,,,1,5.6996593,2010/08/12 00:00:00+00
733,Pound Ridge,town,2,Westchester,979394,3611959685,554600,4550,4726,5104,5082,,,T,23.07761587,
734,Prattsburgh,town,2,Steuben,979395,3610159718,466000,1894,2064,2085,1983,,,T,51.63908577,2018/03/01 00:00:00+00
735,Prattsville,town,2,Greene,979396,3603959751,194400,774,665,700,774,,,T,21.66548249,2020/05/19 00:00:00+00
736,Preble,town,2,Cortland,979397,3602359773,113600,1577,1582,1393,1357,,,T,27.62498073,2018/07/18 00:00:00+00
737,Preston,town,2,Chenango,979398,3601759817,085400,1100,928,1044,895,,,T,35.03028713,
738,Princetown,town,2,Schenectady,979399,3609359861,422600,2031,2132,2115,2024,,,T,24.15571274,2018/11/08 00:00:00+00
739,Providence,town,2,Saratoga,979400,3609159949,414800,1360,1841,1995,2075,,,T,45.44219479,2017/11/10 00:00:00+00
740,Pulteney,town,2,Steuben,979401,3610159982,466200,1417,1405,1285,1258,,,T,36.37186552,2018/03/01 00:00:00+00
741,Putnam,town,2,Washington,979402,3611560092,534600,477,645,609,567,,,T,35.43016005,2018/09/06 00:00:00+00
742,Putnam Valley,town,2,Putnam,979403,3607960147,372800,9094,10686,11809,11762,,,T,42.91336977,
743,Queensbury,town,2,Warren,979405,3611360356,523400,22630,25441,27901,29169,,,T,67.49227131,2018/12/03 00:00:00+00
744,Ramapo,town,2,Rockland,979406,3608760510,392600,93861,108905,126595,148919,,,T,61.8239428,2019/10/04 00:00:00+00
745,Randolph,town,2,Cattaraugus,979407,3600960587,047600,2613,2681,2602,2469,,,T,36.28931672,2017/08/01 00:00:00+00
746,Rathbone,town,2,Steuben,979408,3610160653,466400,892,1080,1126,1093,,,T,36.14983463,2018/03/01 00:00:00+00
747,Reading,town,2,Schuyler,979409,3609760763,443200,1810,1786,1707,1719,,,T,27.16033535,
748,Red Hook,town,2,Dutchess,979411,3602760905,134800,9565,10408,11319,9953,,,T,39.63857309,2010/08/12 00:00:00+00
749,Red House,town,2,Cattaraugus,979412,3600960950,047800,159,38,38,27,,,T,62.31175295,2019/04/26 00:00:00+00
750,Redfield,town,2,Oswego,979410,3607560873,354800,564,607,550,476,,,T,93.23453006,
751,Remsen,town,2,Oneida,979413,3606561126,305200,1739,1958,1929,1761,,,T,37.09250761,2017/06/28 00:00:00+00
752,Rensselaer,city,1,Rensselaer,979414,3608361148,381400,8255,7761,9392,9210,<Null>,,2,3.42151983,2017/11/10 00:00:00+00
753,Rensselaerville,town,2,Albany,979415,3600161181,013600,1990,1915,1843,1826,,,T,61.87496983,2017/11/10 00:00:00+00
754,Rhinebeck,town,2,Dutchess,979416,3602761357,135000,7558,7762,7548,7596,,,T,39.57144352,2010/08/12 00:00:00+00
755,Richfield,town,2,Otsego,979417,3607761467,365600,2711,2423,2388,2065,,,T,32.35104904,2018/02/13 00:00:00+00
756,Richford,town,2,Tioga,979418,3610761511,493200,1153,1170,1172,1043,,,T,37.80590149,2018/07/18 00:00:00+00
757,Richland,town,2,Oswego,979419,3607561533,355000,5917,5824,5718,5637,,,T,57.98105403,2018/03/12 00:00:00+00
758,Richmond,town,2,Ontario,978648,3606961544,324200,3230,3452,3361,3360,,,T,44.35018044,2018/02/08 00:00:00+00
759,Richmondville,town,2,Schoharie,979421,3609561599,434000,2397,2412,2610,2466,,,T,30.22640133,2017/11/27 00:00:00+00
760,Ridgeway,town,2,Orleans,979422,3607361742,343400,7341,6886,6780,6598,,,T,50.3594241,2018/02/12 00:00:00+00
761,Riga,town,2,Monroe,979423,3605561808,264800,5114,5437,5590,5586,,,T,35.34203852,2017/12/22 00:00:00+00
762,Ripley,town,2,Chautauqua,979424,3601361885,066200,2967,2636,2415,2323,,,T,48.99471646,2019/04/26 00:00:00+00
763,Riverhead,town,2,Suffolk,979425,3610361984,473000,23011,27680,33506,35902,,,T,210.64780084,
764,Rochester,town,2,Ulster,979427,3611163011,514400,5679,7018,7313,7272,,,T,89.18700909,2018/10/09 00:00:00+00
765,Rochester,city,1,Monroe,979426,3605563000,261400,231636,219773,210565,211328,,,1,36.71090122,2017/07/26 00:00:00+00
766,Rockland,town,2,Sullivan,979428,3610563176,484400,4096,3913,3775,3290,,,T,95.0986427,2018/11/26 00:00:00+00
767,Rodman,town,2,Jefferson,979429,3604563341,225200,1016,1147,1176,1197,,,T,42.31405827,2018/11/06 00:00:00+00
768,Rome,city,1,Oneida,979430,3606563418,301300,44350,34950,33725,32127,,,1,75.42520243,2017/10/06 00:00:00+00
769,Romulus,town,2,Seneca,979431,3609963440,453000,2532,2036,4316,3203,,,T,51.37200819,2018/11/13 00:00:00+00
770,Root,town,2,Montgomery,979432,3605763561,273600,1692,1752,1715,2013,,,T,50.90110533,2018/02/01 00:00:00+00
771,Rose,town,2,Wayne,979433,3611763605,543800,2424,2442,2369,2291,,,T,33.9051309,
772,Roseboom,town,2,Otsego,979434,3607763638,365800,668,684,711,690,,,T,33.46488202,2018/02/13 00:00:00+00
773,Rosendale,town,2,Ulster,979435,3611163737,514600,6220,6352,6075,5782,,,T,19.9287139,2018/10/09 00:00:00+00
774,Rossie,town,2,St Lawrence,979436,3608963858,407600,770,787,877,799,,,T,39.13648976,2018/11/19 00:00:00+00
