Fiscal Year Ending,Roll Year,SWIS,Municipality,Village,County,School Code,School Name,County Tax Levy,County Tax Rate Outside Village (per $1000 value),Municipality Tax Levy,Municipal Tax Rate Outside Village (per $1000 value),School District Tax Levy,School District Tax Rate (per $1000 value),Village Tax Rate (per $1000 value),MUNI_TYPE,Town,FIPS_CODE,State FIPS,County FIPS,Subdiv FIPS,Place FIPS,POP1990,POP2000,POP2010,POP2020,CALC_SQ_MI
2022,2021,482600,Delaware,,Sullivan,484802,Sullivan West,"2,626,678",7.84,"1,863,388",5.92,"4,080,272",12.88,,town,,3610520104,36,105,20104,,2633.0,2719.0,2670.0,2203,35.33116949
2022,2021,482800,Fallsburgh,,Sullivan,482801,Fallsburg,"8,425,301",7.84,"12,084,660",11.32,"18,725,870",21.64,,town,,3610525241,36,105,25241,,11445.0,12234.0,12870.0,14192,79.03789368
2022,2021,482800,Fallsburgh,,Sullivan,483601,Liberty,"8,425,301",7.84,"12,084,660",11.32,"521,148",24.52,,town,,3610525241,36,105,25241,,11445.0,12234.0,12870.0,14192,79.03789368
2022,2021,482800,Fallsburgh,,Sullivan,484201,Tri-Valley,"8,425,301",7.84,"12,084,660",11.32,"2,819,441",16.78,,town,,3610525241,36,105,25241,,11445.0,12234.0,12870.0,14192,79.03789368
2022,2021,482800,Fallsburgh,,Sullivan,484601,Monticello,"8,425,301",7.84,"12,084,660",11.32,"327,856",15.55,,town,,3610525241,36,105,25241,,11445.0,12234.0,12870.0,14192,79.03789368
2022,2021,483000,Forestburgh,,Sullivan,331300,Port Jervis,"1,765,896",7.84,"1,209,252",5.26,"1,001,750",25.38,,town,,3610526528,36,105,26528,,614.0,833.0,819.0,808,56.47985337
2022,2021,483000,Forestburgh,,Sullivan,484601,Monticello,"1,765,896",7.84,"1,209,252",5.26,"2,971,917",15.55,,town,,3610526528,36,105,26528,,614.0,833.0,819.0,808,56.47985337
2022,2021,483200,Fremont,,Sullivan,484401,Roscoe,"2,052,347",7.84,"988,222",3.8,"1,485,952",14.76,,town,,3610527573,36,105,27573,,1332.0,1391.0,1381.0,1161,51.10929608
2022,2021,483200,Fremont,,Sullivan,484802,Sullivan West,"2,052,347",7.84,"988,222",3.8,"2,077,224",12.88,,town,,3610527573,36,105,27573,,1332.0,1391.0,1381.0,1161,51.10929608
2022,2021,483400,Highland,,Sullivan,483401,Eldred,"3,718,475",7.84,"2,212,267",4.58,"6,479,841",13.35,,town,,3610534473,36,105,34473,,2147.0,2404.0,2530.0,2196,51.47503377
2022,2021,483600,Liberty,,Sullivan,483601,Liberty,"5,395,458",7.84,"5,286,101",7.86,"15,512,536",24.52,,town,,3610542235,36,105,42235,,9825.0,9632.0,9885.0,10159,80.6394237
2022,2021,483600,Liberty,,Sullivan,484201,Tri-Valley,"5,395,458",7.84,"5,286,101",7.86,"61,777",16.78,,town,,3610542235,36,105,42235,,9825.0,9632.0,9885.0,10159,80.6394237
2022,2021,483600,Liberty,,Sullivan,484402,Livingston Manor,"5,395,458",7.84,"5,286,101",7.86,"436,350",15.71,,town,,3610542235,36,105,42235,,9825.0,9632.0,9885.0,10159,80.6394237
2022,2021,483600,Liberty,,Sullivan,484802,Sullivan West,"5,395,458",7.84,"5,286,101",7.86,"161,053",12.88,,town,,3610542235,36,105,42235,,9825.0,9632.0,9885.0,10159,80.6394237
2022,2021,483800,Lumberland,,Sullivan,483401,Eldred,"2,985,164",7.84,"2,625,446",6.8,"5,184,018",13.34,,town,,3610543786,36,105,43786,,1425.0,1939.0,2468.0,2243,49.03572232
2022,2021,484000,Mamakating,,Sullivan,331300,Port Jervis,"8,495,744",7.84,"4,823,729",4.46,"1,879,420",25.38,,town,,3610544809,36,105,44809,,9792.0,11002.0,12085.0,12655,98.54777908
2022,2021,484000,Mamakating,,Sullivan,332601,Pine Bush,"8,495,744",7.84,"4,823,729",4.46,"10,348,153",20.57,,town,,3610544809,36,105,44809,,9792.0,11002.0,12085.0,12655,98.54777908
2022,2021,484000,Mamakating,,Sullivan,333801,Minisink Valley,"8,495,744",7.84,"4,823,729",4.46,"1,061,227",21.17,,town,,3610544809,36,105,44809,,9792.0,11002.0,12085.0,12655,98.54777908
2022,2021,484000,Mamakating,,Sullivan,482801,Fallsburg,"8,495,744",7.84,"4,823,729",4.46,"518,329",21.64,,town,,3610544809,36,105,44809,,9792.0,11002.0,12085.0,12655,98.54777908
2022,2021,484000,Mamakating,,Sullivan,484601,Monticello,"8,495,744",7.84,"4,823,729",4.46,"5,483,406",15.55,,town,,3610544809,36,105,44809,,9792.0,11002.0,12085.0,12655,98.54777908
2022,2021,484000,Mamakating,,Sullivan,515602,Ellenville,"8,495,744",7.84,"4,823,729",4.46,"2,141,433",20.38,,town,,3610544809,36,105,44809,,9792.0,11002.0,12085.0,12655,98.54777908
2022,2021,484200,Neversink,,Sullivan,483601,Liberty,"6,980,107",7.84,"4,157,424",4.56,"161,302",24.52,,town,,3610549847,36,105,49847,,2951.0,3553.0,3557.0,3366,85.83402532
2022,2021,484200,Neversink,,Sullivan,484201,Tri-Valley,"6,980,107",7.84,"4,157,424",4.56,"14,809,879",16.78,,town,,3610549847,36,105,49847,,2951.0,3553.0,3557.0,3366,85.83402532
2022,2021,484200,Neversink,,Sullivan,484402,Livingston Manor,"6,980,107",7.84,"4,157,424",4.56,"405,385",15.71,,town,,3610549847,36,105,49847,,2951.0,3553.0,3557.0,3366,85.83402532
2022,2021,484400,Rockland,,Sullivan,483601,Liberty,"3,468,038",7.84,"3,206,190",7.24,"134,320",24.52,,town,,3610563176,36,105,63176,,4096.0,3913.0,3775.0,3290,95.0986427
2022,2021,484400,Rockland,,Sullivan,484401,Roscoe,"3,468,038",7.84,"3,206,190",7.24,"1,651,882",14.76,,town,,3610563176,36,105,63176,,4096.0,3913.0,3775.0,3290,95.0986427
2022,2021,484400,Rockland,,Sullivan,484402,Livingston Manor,"3,468,038",7.84,"3,206,190",7.24,"5,156,098",15.71,,town,,3610563176,36,105,63176,,4096.0,3913.0,3775.0,3290,95.0986427
2022,2021,484600,Thompson,,Sullivan,482801,Fallsburg,"12,706,021",7.84,"15,254,312",9.43,"72,464",21.64,,town,,3610573627,36,105,73627,,13711.0,14189.0,15308.0,16550,87.27630909
2022,2021,484600,Thompson,,Sullivan,483601,Liberty,"12,706,021",7.84,"15,254,312",9.43,"106,124",24.52,,town,,3610573627,36,105,73627,,13711.0,14189.0,15308.0,16550,87.27630909
2022,2021,484600,Thompson,,Sullivan,484601,Monticello,"12,706,021",7.84,"15,254,312",9.43,"25,127,381",15.55,,town,,3610573627,36,105,73627,,13711.0,14189.0,15308.0,16550,87.27630909
2022,2021,484800,Tusten,,Sullivan,483401,Eldred,"1,902,075",7.84,"1,326,991",5.53,"176,223",13.35,,town,,3610575759,36,105,75759,,1271.0,1415.0,1515.0,1405,49.51385206
2022,2021,484800,Tusten,,Sullivan,484802,Sullivan West,"1,902,075",7.84,"1,326,991",5.53,"2,939,194",12.88,,town,,3610575759,36,105,75759,,1271.0,1415.0,1515.0,1405,49.51385206
2022,2021,492000,Barton,,Tioga,492001,Waverly,"3,686,394",8.85,"905,694",2.18,"5,181,010",14.43,,town,,3610704671,36,107,04671,,8925.0,9066.0,8858.0,8609,59.90928216
2022,2021,492000,Barton,,Tioga,493401,Spencer-Van Etten,"3,686,394",8.85,"905,694",2.18,"253,381",17.37,,town,,3610704671,36,107,04671,,8925.0,9066.0,8858.0,8609,59.90928216
2022,2021,492000,Barton,,Tioga,493603,Tioga,"3,686,394",8.85,"905,694",2.18,"563,563",11.51,,town,,3610704671,36,107,04671,,8925.0,9066.0,8858.0,8609,59.90928216
2022,2021,492200,Berkshire,,Tioga,492602,Newark Valley,"661,350",8.85,"443,799",5.85,"1,516,606",19.74,,town,,3610706145,36,107,06145,,1303.0,1366.0,1412.0,1480,30.4591158
2022,2021,492400,Candor,,Tioga,492401,Candor,"2,511,558",8.85,"2,017,349",7.1,"5,113,692",21.99,,town,,3610712221,36,107,12221,,5310.0,5317.0,5305.0,5149,94.97092151
2022,2021,492400,Candor,,Tioga,492602,Newark Valley,"2,511,558",8.85,"2,017,349",7.1,"558,322",19.74,,town,,3610712221,36,107,12221,,5310.0,5317.0,5305.0,5149,94.97092151
2022,2021,492400,Candor,,Tioga,493001,Owego-Apalachin,"2,511,558",8.85,"2,017,349",7.1,"130,633",19.75,,town,,3610712221,36,107,12221,,5310.0,5317.0,5305.0,5149,94.97092151
2022,2021,492400,Candor,,Tioga,493603,Tioga,"2,511,558",8.85,"2,017,349",7.1,"218,390",11.51,,town,,3610712221,36,107,12221,,5310.0,5317.0,5305.0,5149,94.97092151
2022,2021,492400,Candor,,Tioga,500700,Ithaca,"2,511,558",8.85,"2,017,349",7.1,"48,541",16.84,,town,,3610712221,36,107,12221,,5310.0,5317.0,5305.0,5149,94.97092151
2022,2021,492600,Newark Valley,,Tioga,33801,Maine-Endwell,"1,534,601",8.85,"747,239",4.3,"143,916",28.38,,town,,3610749913,36,107,49913,,4189.0,4097.0,3946.0,3642,50.53367656
2022,2021,492600,Newark Valley,,Tioga,492602,Newark Valley,"1,534,601",8.85,"747,239",4.3,"3,356,035",19.74,,town,,3610749913,36,107,49913,,4189.0,4097.0,3946.0,3642,50.53367656
2022,2021,492600,Newark Valley,,Tioga,493001,Owego-Apalachin,"1,534,601",8.85,"747,239",4.3,"30,594",19.75,,town,,3610749913,36,107,49913,,4189.0,4097.0,3946.0,3642,50.53367656
2022,2021,492800,Nichols,,Tioga,493001,Owego-Apalachin,"1,238,185",8.85,"230,227",1.65,"676,519",19.75,,town,,3610751121,36,107,51121,,2525.0,2584.0,2525.0,2347,34.52148586
2022,2021,492800,Nichols,,Tioga,493603,Tioga,"1,238,185",8.85,"230,227",1.65,"1,234,195",11.52,,town,,3610751121,36,107,51121,,2525.0,2584.0,2525.0,2347,34.52148586
2022,2021,493000,Owego,,Tioga,33801,Maine-Endwell,"11,127,293",8.85,"3,403,851",2.74,"315,894",28.38,,town,,3610755893,36,107,55893,,21279.0,20365.0,19883.0,18777,105.63786886
2022,2021,493000,Owego,,Tioga,34601,Union-Endicott,"11,127,293",8.85,"3,403,851",2.74,"5,703,652",27.73,,town,,3610755893,36,107,55893,,21279.0,20365.0,19883.0,18777,105.63786886
2022,2021,493000,Owego,,Tioga,34801,Vestal,"11,127,293",8.85,"3,403,851",2.74,"4,923,386",21.57,,town,,3610755893,36,107,55893,,21279.0,20365.0,19883.0,18777,105.63786886
2022,2021,493000,Owego,,Tioga,492602,Newark Valley,"11,127,293",8.85,"3,403,851",2.74,"1,068,593",19.74,,town,,3610755893,36,107,55893,,21279.0,20365.0,19883.0,18777,105.63786886
2022,2021,493000,Owego,,Tioga,493001,Owego-Apalachin,"11,127,293",8.85,"3,403,851",2.74,"15,229,556",19.75,,town,,3610755893,36,107,55893,,21279.0,20365.0,19883.0,18777,105.63786886
2022,2021,493200,Richford,,Tioga,34401,Whitney Point,"465,735",8.85,"725,671",9.91,"116,395",19.21,,town,,3610761511,36,107,61511,,1153.0,1170.0,1172.0,1043,37.80590149
2022,2021,493200,Richford,,Tioga,113401,Marathon,"465,735",8.85,"725,671",9.91,"28,890",14.01,,town,,3610761511,36,107,61511,,1153.0,1170.0,1172.0,1043,37.80590149
2022,2021,493200,Richford,,Tioga,492602,Newark Valley,"465,735",8.85,"725,671",9.91,"1,228,574",19.74,,town,,3610761511,36,107,61511,,1153.0,1170.0,1172.0,1043,37.80590149
2022,2021,493200,Richford,,Tioga,500700,Ithaca,"465,735",8.85,"725,671",9.91,"34,780",16.84,,town,,3610761511,36,107,61511,,1153.0,1170.0,1172.0,1043,37.80590149
2022,2021,493200,Richford,,Tioga,502401,Dryden,"465,735",8.85,"725,671",9.91,"35,913",21.72,,town,,3610761511,36,107,61511,,1153.0,1170.0,1172.0,1043,37.80590149
2022,2021,493400,Spencer,,Tioga,492401,Candor,"1,668,940",8.85,"1,212,862",6.34,"86,563",21.99,,town,,3610770178,36,107,70178,,2881.0,2979.0,3153.0,2968,49.23756147
2022,2021,493400,Spencer,,Tioga,493401,Spencer-Van Etten,"1,668,940",8.85,"1,212,862",6.34,"3,255,931",17.37,,town,,3610770178,36,107,70178,,2881.0,2979.0,3153.0,2968,49.23756147
2022,2021,493400,Spencer,,Tioga,503401,Newfield,"1,668,940",8.85,"1,212,862",6.34,70,18.49,,town,,3610770178,36,107,70178,,2881.0,2979.0,3153.0,2968,49.23756147
2022,2021,493600,Tioga,,Tioga,492401,Candor,"2,353,951",8.85,"870,070",3.29,"121,171",21.99,,town,,3610773968,36,107,73968,,4772.0,4840.0,4871.0,4440,59.32530844
2022,2021,493600,Tioga,,Tioga,493001,Owego-Apalachin,"2,353,951",8.85,"870,070",3.29,"1,832,911",19.75,,town,,3610773968,36,107,73968,,4772.0,4840.0,4871.0,4440,59.32530844
2022,2021,493600,Tioga,,Tioga,493401,Spencer-Van Etten,"2,353,951",8.85,"870,070",3.29,"189,726",17.37,,town,,3610773968,36,107,73968,,4772.0,4840.0,4871.0,4440,59.32530844
2022,2021,493600,Tioga,,Tioga,493603,Tioga,"2,353,951",8.85,"870,070",3.29,"1,849,167",11.52,,town,,3610773968,36,107,73968,,4772.0,4840.0,4871.0,4440,59.32530844
2022,2021,500700,Ithaca,,Tompkins,500700,Ithaca,"13,676,542",5.2,"27,360,142",12.21,"37,783,110",16.84,,city,,3610938077,36,109,38077,,29541.0,29287.0,30014.0,32108,6.06235418
2022,2021,502000,Caroline,,Tompkins,492401,Candor,"700,051",5.2,"1,823,469",6.68,"623,801",21.99,,town,,3610912606,36,109,12606,,3044.0,2910.0,3282.0,3334,55.0189802
2022,2021,502000,Caroline,,Tompkins,492602,Newark Valley,"700,051",5.2,"1,823,469",6.68,"345,629",19.74,,town,,3610912606,36,109,12606,,3044.0,2910.0,3282.0,3334,55.0189802
2022,2021,502000,Caroline,,Tompkins,500700,Ithaca,"700,051",5.2,"1,823,469",6.68,"3,787,500",16.84,,town,,3610912606,36,109,12606,,3044.0,2910.0,3282.0,3334,55.0189802
2022,2021,502000,Caroline,,Tompkins,502401,Dryden,"700,051",5.2,"1,823,469",6.68,"101,481",21.72,,town,,3610912606,36,109,12606,,3044.0,2910.0,3282.0,3334,55.0189802
2022,2021,502200,Danby,,Tompkins,492401,Candor,"1,074,979",5.2,"2,176,117",6.5,"18,261",21.99,,town,,3610919620,36,109,19620,,2858.0,3007.0,3329.0,3421,53.85175287
2022,2021,502200,Danby,,Tompkins,493401,Spencer-Van Etten,"1,074,979",5.2,"2,176,117",6.5,"558,103",17.37,,town,,3610919620,36,109,19620,,2858.0,3007.0,3329.0,3421,53.85175287
2022,2021,502200,Danby,,Tompkins,500700,Ithaca,"1,074,979",5.2,"2,176,117",6.5,"4,770,654",16.84,,town,,3610919620,36,109,19620,,2858.0,3007.0,3329.0,3421,53.85175287
2022,2021,502200,Danby,,Tompkins,503401,Newfield,"1,074,979",5.2,"2,176,117",6.5,"396,312",18.49,,town,,3610919620,36,109,19620,,2858.0,3007.0,3329.0,3421,53.85175287
2022,2021,502400,Dryden,,Tompkins,110200,Cortland,"3,667,569",5.2,"8,174,389",7.17,"14,983",16.94,,town,,3610920962,36,109,20962,,13251.0,13532.0,14435.0,13905,94.13690359
2022,2021,502400,Dryden,,Tompkins,500700,Ithaca,"3,667,569",5.2,"8,174,389",7.17,"6,298,003",16.84,,town,,3610920962,36,109,20962,,13251.0,13532.0,14435.0,13905,94.13690359
2022,2021,502400,Dryden,,Tompkins,502401,Dryden,"3,667,569",5.2,"8,174,389",7.17,"16,272,851",21.72,,town,,3610920962,36,109,20962,,13251.0,13532.0,14435.0,13905,94.13690359
2022,2021,502400,Dryden,,Tompkins,502801,Groton,"3,667,569",5.2,"8,174,389",7.17,"384,839",19.06,,town,,3610920962,36,109,20962,,13251.0,13532.0,14435.0,13905,94.13690359
2022,2021,502400,Dryden,,Tompkins,503201,Lansing,"3,667,569",5.2,"8,174,389",7.17,"153,461",20.99,,town,,3610920962,36,109,20962,,13251.0,13532.0,14435.0,13905,94.13690359
2022,2021,502600,Enfield,,Tompkins,442001,Odessa-Montour,"357,058",5.2,"1,967,107",9.09,"115,592",14.53,,town,,3610924548,36,109,24548,,3054.0,3369.0,3512.0,3362,36.85087253
2022,2021,502600,Enfield,,Tompkins,500700,Ithaca,"357,058",5.2,"1,967,107",9.09,"2,501,817",16.84,,town,,3610924548,36,109,24548,,3054.0,3369.0,3512.0,3362,36.85087253
2022,2021,502600,Enfield,,Tompkins,503401,Newfield,"357,058",5.2,"1,967,107",9.09,"65,125",18.49,,town,,3610924548,36,109,24548,,3054.0,3369.0,3512.0,3362,36.85087253
2022,2021,502600,Enfield,,Tompkins,503601,Trumansburg,"357,058",5.2,"1,967,107",9.09,"1,036,880",18.08,,town,,3610924548,36,109,24548,,3054.0,3369.0,3512.0,3362,36.85087253
2022,2021,502800,Groton,,Tompkins,113001,Homer,"1,560,682",5.2,"1,760,519",5.49,"60,918",17.99,,town,,3610930972,36,109,30972,,5483.0,5794.0,5950.0,5746,49.44695752
2022,2021,502800,Groton,,Tompkins,502401,Dryden,"1,560,682",5.2,"1,760,519",5.49,"1,090,912",21.72,,town,,3610930972,36,109,30972,,5483.0,5794.0,5950.0,5746,49.44695752
2022,2021,502800,Groton,,Tompkins,502801,Groton,"1,560,682",5.2,"1,760,519",5.49,"5,193,361",19.06,,town,,3610930972,36,109,30972,,5483.0,5794.0,5950.0,5746,49.44695752
2022,2021,502800,Groton,,Tompkins,503201,Lansing,"1,560,682",5.2,"1,760,519",5.49,"42,820",20.99,,town,,3610930972,36,109,30972,,5483.0,5794.0,5950.0,5746,49.44695752
2022,2021,503000,Ithaca,,Tompkins,500700,Ithaca,"10,354,011",5.2,"10,628,507",6.27,"28,615,320",16.84,,town,,3610938088,36,109,38088,,17797.0,18198.0,19930.0,22283,30.26435732
2022,2021,503000,Ithaca,,Tompkins,503401,Newfield,"10,354,011",5.2,"10,628,507",6.27,"5,636",18.49,,town,,3610938088,36,109,38088,,17797.0,18198.0,19930.0,22283,30.26435732
2022,2021,503200,Lansing,,Tompkins,53001,Southern Cayuga,"9,281,671",5.2,"3,055,071",2.01,"43,167",11.52,,town,,3610941234,36,109,41234,,9296.0,10521.0,11033.0,11565,69.94910541
2022,2021,503200,Lansing,,Tompkins,54201,Moravia,"9,281,671",5.2,"3,055,071",2.01,"11,555",14.16,,town,,3610941234,36,109,41234,,9296.0,10521.0,11033.0,11565,69.94910541
2022,2021,503200,Lansing,,Tompkins,500700,Ithaca,"9,281,671",5.2,"3,055,071",2.01,"8,651,397",16.84,,town,,3610941234,36,109,41234,,9296.0,10521.0,11033.0,11565,69.94910541
2022,2021,503200,Lansing,,Tompkins,502801,Groton,"9,281,671",5.2,"3,055,071",2.01,"63,871",19.06,,town,,3610941234,36,109,41234,,9296.0,10521.0,11033.0,11565,69.94910541
2022,2021,503200,Lansing,,Tompkins,503201,Lansing,"9,281,671",5.2,"3,055,071",2.01,"21,051,839",20.99,,town,,3610941234,36,109,41234,,9296.0,10521.0,11033.0,11565,69.94910541
2022,2021,503400,Newfield,,Tompkins,493401,Spencer-Van Etten,"566,988",5.2,"2,586,829",7.85,"169,852",17.37,,town,,3610950254,36,109,50254,,4867.0,5108.0,5179.0,5126,59.10758914
2022,2021,503400,Newfield,,Tompkins,500700,Ithaca,"566,988",5.2,"2,586,829",7.85,"8,744",16.84,,town,,3610950254,36,109,50254,,4867.0,5108.0,5179.0,5126,59.10758914
2022,2021,503400,Newfield,,Tompkins,503401,Newfield,"566,988",5.2,"2,586,829",7.85,"5,970,823",18.49,,town,,3610950254,36,109,50254,,4867.0,5108.0,5179.0,5126,59.10758914
2022,2021,503600,Ulysses,,Tompkins,500700,Ithaca,"3,398,557",5.2,"1,510,530",2.72,"2,996,317",16.84,,town,,3610975990,36,109,75990,,4906.0,4775.0,4900.0,4890,36.88068272
2022,2021,503600,Ulysses,,Tompkins,503601,Trumansburg,"3,398,557",5.2,"1,510,530",2.72,"6,868,864",18.08,,town,,3610975990,36,109,75990,,4906.0,4775.0,4900.0,4890,36.88068272
2022,2021,510800,Kingston,,Ulster,510800,Kingston,"7,151,974",3.52,"17,650,940",8.61,"42,478,240",20.59,,city,,3611139727,36,111,39727,,23095.0,23456.0,23893.0,24069,8.81834907
2022,2021,512000,Denning,,Ulster,484201,Tri-Valley,"606,365",3.52,"1,021,772",5.84,"2,930,942",16.78,,town,,3611120247,36,111,20247,,524.0,516.0,551.0,493,101.39399688
2022,2021,512200,Esopus,,Ulster,510800,Kingston,"3,391,210",3.52,"3,859,051",3.96,"15,719,879",18.78,,town,,3611124691,36,111,24691,,8860.0,9331.0,9041.0,9548,41.93178127
2022,2021,512200,Esopus,,Ulster,513203,Highland,"3,391,210",3.52,"3,859,051",3.96,"1,344,087",22.19,,town,,3611124691,36,111,24691,,8860.0,9331.0,9041.0,9548,41.93178127
2022,2021,512200,Esopus,,Ulster,513801,New Paltz,"3,391,210",3.52,"3,859,051",3.96,"2,041,948",19.81,,town,,3611124691,36,111,24691,,8860.0,9331.0,9041.0,9548,41.93178127
2022,2021,512400,Gardiner,,Ulster,332601,Pine Bush,"3,440,219",3.52,"1,935,300",1.96,"242,271",20.57,,town,,3611128255,36,111,28255,,4278.0,5238.0,5713.0,5610,44.42845402
2022,2021,512400,Gardiner,,Ulster,513801,New Paltz,"3,440,219",3.52,"1,935,300",1.96,"14,483,695",19.81,,town,,3611128255,36,111,28255,,4278.0,5238.0,5713.0,5610,44.42845402
2022,2021,512400,Gardiner,,Ulster,515201,Wallkill,"3,440,219",3.52,"1,935,300",1.96,"5,802,714",23.45,,town,,3611128255,36,111,28255,,4278.0,5238.0,5713.0,5610,44.42845402
2022,2021,512600,Hardenburgh,,Ulster,124601,Margaretville,"595,696",3.52,"1,070,163",6.22,"528,702",8.40,,town,,3611132116,36,111,32116,,204.0,208.0,238.0,221,80.20966877
2022,2021,512600,Hardenburgh,,Ulster,484402,Livingston Manor,"595,696",3.52,"1,070,163",6.22,"1,716,884",15.71,,town,,3611132116,36,111,32116,,204.0,208.0,238.0,221,80.20966877
2022,2021,512800,Hurley,,Ulster,510800,Kingston,"3,020,875",3.52,"2,342,498",2.69,"5,367,782",18.39,,town,,3611137143,36,111,37143,,6741.0,6564.0,6314.0,6178,35.39432088
2022,2021,512800,Hurley,,Ulster,514001,Onteora,"3,020,875",3.52,"2,342,498",2.69,"6,462,344",11.23,,town,,3611137143,36,111,37143,,6741.0,6564.0,6314.0,6178,35.39432088
2022,2021,513000,Kingston,,Ulster,510800,Kingston,"354,528",3.52,"727,509",7.13,"2,033,003",19.87,,town,,3611139738,36,111,39738,,864.0,908.0,889.0,933,7.4595126
2022,2021,513200,Lloyd,,Ulster,513203,Highland,"4,067,287",3.52,"7,212,120",6.25,"25,285,196",22.19,,town,,3611142994,36,111,42994,,9231.0,9941.0,10863.0,11133,33.37610364
2022,2021,513200,Lloyd,,Ulster,513801,New Paltz,"4,067,287",3.52,"7,212,120",6.25,"558,446",19.81,,town,,3611142994,36,111,42994,,9231.0,9941.0,10863.0,11133,33.37610364
2022,2021,513400,Marbletown,,Ulster,510800,Kingston,"3,864,535",3.52,"2,347,077",2.12,"27,092",17.64,,town,,3611145458,36,111,45458,,5285.0,5854.0,5607.0,5658,55.75032086
2022,2021,513400,Marbletown,,Ulster,513401,Rondout Valley,"3,864,535",3.52,"2,347,077",2.12,"18,394,353",16.88,,town,,3611145458,36,111,45458,,5285.0,5854.0,5607.0,5658,55.75032086
2022,2021,513400,Marbletown,,Ulster,514001,Onteora,"3,864,535",3.52,"2,347,077",2.12,"296,005",11.23,,town,,3611145458,36,111,45458,,5285.0,5854.0,5607.0,5658,55.75032086
2022,2021,513600,Marlborough,,Ulster,513203,Highland,"3,055,973",3.52,"6,367,182",7.35,"610,195",22.19,,town,,3611145722,36,111,45722,,7430.0,8263.0,8808.0,8712,26.53221079
2022,2021,513600,Marlborough,,Ulster,513601,Marlboro,"3,055,973",3.52,"6,367,182",7.35,"20,795,669",24.88,,town,,3611145722,36,111,45722,,7430.0,8263.0,8808.0,8712,26.53221079
2022,2021,513800,New Paltz,,Ulster,510800,Kingston,"4,746,282",3.52,"10,544,487",7.76,"52,205",19.01,,town,,3611150562,36,111,50562,,11388.0,12830.0,14003.0,14407,34.04747083
2022,2021,513800,New Paltz,,Ulster,513203,Highland,"4,746,282",3.52,"10,544,487",7.76,"296,909",22.19,,town,,3611150562,36,111,50562,,11388.0,12830.0,14003.0,14407,34.04747083
2022,2021,513800,New Paltz,,Ulster,513801,New Paltz,"4,746,282",3.52,"10,544,487",7.76,"26,718,225",19.81,,town,,3611150562,36,111,50562,,11388.0,12830.0,14003.0,14407,34.04747083
2022,2021,514000,Olive,,Ulster,514001,Onteora,"4,467,866",3.52,"4,692,023",3.65,"14,438,143",11.23,,town,,3611154749,36,111,54749,,4086.0,4579.0,4419.0,4226,65.68295008
2022,2021,514200,Plattekill,,Ulster,513203,Highland,"2,821,325",3.52,"2,600,764",3.25,"2,331,530",22.19,,town,,3611158552,36,111,58552,,8891.0,9892.0,10499.0,10424,35.74485946
2022,2021,514200,Plattekill,,Ulster,513601,Marlboro,"2,821,325",3.52,"2,600,764",3.25,"1,313,806",24.88,,town,,3611158552,36,111,58552,,8891.0,9892.0,10499.0,10424,35.74485946
2022,2021,514200,Plattekill,,Ulster,513801,New Paltz,"2,821,325",3.52,"2,600,764",3.25,"346,732",19.81,,town,,3611158552,36,111,58552,,8891.0,9892.0,10499.0,10424,35.74485946
2022,2021,514200,Plattekill,,Ulster,515201,Wallkill,"2,821,325",3.52,"2,600,764",3.25,"14,858,922",23.45,,town,,3611158552,36,111,58552,,8891.0,9892.0,10499.0,10424,35.74485946
2022,2021,514400,Rochester,,Ulster,484201,Tri-Valley,"3,302,506",3.52,"1,928,198",2.05,"38,765",16.78,,town,,3611163011,36,111,63011,,5679.0,7018.0,7313.0,7272,89.18700909
2022,2021,514400,Rochester,,Ulster,513401,Rondout Valley,"3,302,506",3.52,"1,928,198",2.05,"15,704,311",16.88,,town,,3611163011,36,111,63011,,5679.0,7018.0,7313.0,7272,89.18700909
2022,2021,514400,Rochester,,Ulster,513801,New Paltz,"3,302,506",3.52,"1,928,198",2.05,"430,358",19.81,,town,,3611163011,36,111,63011,,5679.0,7018.0,7313.0,7272,89.18700909
2022,2021,514400,Rochester,,Ulster,515602,Ellenville,"3,302,506",3.52,"1,928,198",2.05,"176,603",20.38,,town,,3611163011,36,111,63011,,5679.0,7018.0,7313.0,7272,89.18700909
2022,2021,514600,Rosendale,,Ulster,510800,Kingston,"2,095,124",3.52,"3,084,296",5.21,"6,260,740",18.80,,town,,3611163737,36,111,63737,,6220.0,6352.0,6075.0,5782,19.9287139
2022,2021,514600,Rosendale,,Ulster,513401,Rondout Valley,"2,095,124",3.52,"3,084,296",5.21,"4,189,122",16.88,,town,,3611163737,36,111,63737,,6220.0,6352.0,6075.0,5782,19.9287139
2022,2021,514600,Rosendale,,Ulster,513801,New Paltz,"2,095,124",3.52,"3,084,296",5.21,"405,796",19.81,,town,,3611163737,36,111,63737,,6220.0,6352.0,6075.0,5782,19.9287139
2022,2021,514800,Saugerties,,Ulster,510800,Kingston,"7,182,926",3.52,"12,962,922",6.35,"185,289",18.71,,town,,3611165299,36,111,65299,,18467.0,19868.0,19482.0,19038,67.83918258
2022,2021,514800,Saugerties,,Ulster,514801,Saugerties,"7,182,926",3.52,"12,962,922",6.35,"37,531,026",18.27,,town,,3611165299,36,111,65299,,18467.0,19868.0,19482.0,19038,67.83918258
